x	y	t	f
2.066667	4.400000	999	-0.014540
2.066667	4.416667	999	-0.031526
2.066667	4.433333	999	-0.012357
2.066667	4.450000	999	-0.019757
2.066667	4.466667	999	-0.007348
2.066667	4.483333	999	0.008201
2.066667	4.500000	999	0.006027
2.066667	4.516667	999	0.000890
2.066667	4.533333	999	-0.013699
2.066667	4.550000	999	0.008196
2.066667	4.566667	999	0.006867
2.066667	4.583333	999	0.023021
2.066667	4.600000	999	0.001825
2.066667	4.616667	999	0.008063
2.066667	4.633333	999	-0.008237
2.066667	4.650000	999	0.013748
2.066667	4.666667	999	-0.019971
2.066667	4.683333	999	0.006436
2.066667	4.700000	999	-0.007418
2.066667	4.716667	999	0.014847
2.066667	4.733333	999	0.023586
2.066667	4.750000	999	-0.003852
2.066667	4.766667	999	0.004335
2.066667	4.783333	999	-0.007685
2.066667	4.800000	999	0.016302
2.066667	4.816667	999	0.019573
2.066667	4.833333	999	0.018297
2.066667	4.850000	999	-0.021626
2.066667	4.866667	999	-0.002706
2.066667	4.883333	999	-0.034067
2.066667	4.900000	999	0.016617
2.066667	4.916667	999	-0.004130
2.066667	4.933333	999	-0.001370
2.066667	4.950000	999	-0.013059
2.066667	4.966667	999	-0.016999
2.083333	0.016667	999	0.005472
2.083333	0.033333	999	-0.020567
2.083333	0.050000	999	0.003028
2.083333	0.066667	999	-0.007032
2.083333	0.083333	999	-0.011652
2.083333	0.100000	999	0.013765
2.083333	0.116667	999	-0.016925
2.083333	0.133333	999	0.007412
2.083333	0.150000	999	0.006674
2.083333	0.166667	999	-0.005679
2.083333	0.183333	999	0.010689
2.083333	0.200000	999	-0.022556
2.083333	0.216667	999	-0.017529
2.083333	0.233333	999	-0.001691
2.083333	0.250000	999	0.001098
2.083333	0.266667	999	0.017620
2.083333	0.283333	999	0.006745
2.083333	0.300000	999	-0.022337
2.083333	0.316667	999	0.000277
2.083333	0.333333	999	-0.009122
2.083333	0.350000	999	0.012980
2.083333	0.366667	999	0.010797
2.083333	0.383333	999	-0.008229
2.083333	0.400000	999	-0.001049
2.083333	0.416667	999	-0.001689
2.083333	0.433333	999	-0.008037
2.083333	0.450000	999	-0.006697
2.083333	0.466667	999	-0.011559
2.083333	0.483333	999	-0.006262
2.083333	0.500000	999	0.022433
2.083333	0.516667	999	-0.001603
2.083333	0.533333	999	0.004811
2.083333	0.550000	999	-0.008756
2.083333	0.566667	999	-0.005672
2.083333	0.583333	999	0.006196
2.083333	0.600000	999	-0.009124
2.083333	0.616667	999	-0.011972
2.083333	0.633333	999	0.002203
2.083333	0.650000	999	0.002626
2.083333	0.666667	999	0.015908
2.083333	0.683333	999	-0.000873
2.083333	0.700000	999	0.003201
2.083333	0.716667	999	0.012629
2.083333	0.733333	999	0.003312
2.083333	0.750000	999	-0.001705
2.083333	0.766667	999	-0.020324
2.083333	0.783333	999	-0.013968
2.083333	0.800000	999	-0.000547
2.083333	0.816667	999	-0.024438
2.083333	0.833333	999	0.001091
2.083333	0.850000	999	-0.012479
2.083333	0.866667	999	0.011504
2.083333	0.883333	999	0.013793
2.083333	0.900000	999	-0.022083
2.083333	0.916667	999	0.006945
2.083333	0.933333	999	-0.016237
2.083333	0.950000	999	-0.009992
2.083333	0.966667	999	-0.022447
2.083333	0.983333	999	-0.017397
2.083333	1.000000	999	-0.013437
2.083333	1.016667	999	0.010474
2.083333	1.033333	999	-0.025253
2.083333	1.050000	999	0.008654
2.083333	1.066667	999	0.001227
2.083333	1.083333	999	0.015046
2.083333	1.100000	999	0.002904
2.083333	1.116667	999	0.020639
2.083333	1.133333	999	0.020574
2.083333	1.150000	999	0.022629
2.083333	1.166667	999	0.019460
2.083333	1.183333	999	-0.013678
2.083333	1.200000	999	0.026607
2.083333	1.216667	999	-0.012991
2.083333	1.233333	999	-0.009882
2.083333	1.250000	999	0.009306
2.083333	1.266667	999	0.003154
2.083333	1.283333	999	0.015821
2.083333	1.300000	999	0.013418
2.083333	1.316667	999	0.006791
2.083333	1.333333	999	0.024554
2.083333	1.350000	999	0.013992
2.083333	1.366667	999	0.000275
2.083333	1.383333	999	0.020361
2.083333	1.400000	999	0.021964
2.083333	1.416667	999	-0.007783
2.083333	1.433333	999	0.009609
2.083333	1.450000	999	-0.013785
2.083333	1.466667	999	-0.006239
2.083333	1.483333	999	-0.029870
2.083333	1.500000	999	-0.008915
2.083333	1.516667	999	-0.020735
2.083333	1.533333	999	0.008300
2.083333	1.550000	999	-0.023986
2.083333	1.566667	999	-0.000117
2.083333	1.583333	999	0.002422
2.083333	1.600000	999	-0.009628
2.083333	1.616667	999	-0.005516
2.083333	1.633333	999	0.014991
2.083333	1.650000	999	0.013482
2.083333	1.666667	999	0.014748
2.083333	1.683333	999	0.009872
2.083333	1.700000	999	0.011376
2.083333	1.716667	999	0.009376
2.083333	1.733333	999	0.009041
2.083333	1.750000	999	0.007081
2.083333	1.766667	999	0.006465
2.083333	1.783333	999	0.008706
2.083333	1.800000	999	0.021686
2.083333	1.816667	999	-0.008756
2.083333	1.833333	999	-0.022174
2.083333	1.850000	999	-0.012911
2.083333	1.866667	999	0.017697
2.083333	1.883333	999	-0.009269
2.083333	1.900000	999	-0.030752
2.083333	1.916667	999	-0.001616
2.083333	1.933333	999	0.004108
2.083333	1.950000	999	0.000299
2.083333	1.966667	999	-0.040346
2.083333	1.983333	999	0.010222
2.083333	2.000000	999	0.014288
2.083333	2.016667	999	-0.000510
2.083333	2.033333	999	0.009593
2.083333	2.050000	999	0.011993
2.083333	2.066667	999	-0.018109
2.083333	2.083333	999	-0.012488
2.083333	2.100000	999	0.031643
2.083333	2.116667	999	0.009596
2.083333	2.133333	999	-0.030083
2.083333	2.150000	999	0.009693
2.083333	2.166667	999	-0.020452
2.083333	2.183333	999	-0.013048
2.083333	2.200000	999	-0.007929
2.083333	2.216667	999	0.007357
2.083333	2.233333	999	-0.027414
2.083333	2.250000	999	-0.010750
2.083333	2.266667	999	0.001090
2.083333	2.283333	999	-0.011018
2.083333	2.300000	999	-0.009381
2.083333	2.316667	999	0.004431
2.083333	2.333333	999	-0.011434
2.083333	2.350000	999	0.006781
2.083333	2.366667	999	-0.008339
2.083333	2.383333	999	0.008788
2.083333	2.400000	999	-0.018860
2.083333	2.416667	999	0.001457
2.083333	2.433333	999	-0.007775
2.083333	2.450000	999	0.002566
2.083333	2.466667	999	-0.004492
2.083333	2.483333	999	-0.008361
2.083333	2.500000	999	-0.010828
2.083333	2.516667	999	-0.005094
2.083333	2.533333	999	-0.007901
2.083333	2.550000	999	0.009612
2.083333	2.566667	999	-0.011085
2.083333	2.583333	999	0.006361
2.083333	2.600000	999	-0.018490
2.083333	2.616667	999	0.007469
2.083333	2.633333	999	-0.004284
2.083333	2.650000	999	0.000424
2.083333	2.666667	999	-0.007599
2.083333	2.683333	999	-0.001591
2.083333	2.700000	999	-0.010031
2.083333	2.716667	999	-0.011746
2.083333	2.733333	999	-0.004335
2.083333	2.750000	999	-0.005762
2.083333	2.766667	999	-0.032934
2.083333	2.783333	999	0.013863
2.083333	2.800000	999	-0.007623
2.083333	2.816667	999	-0.009939
2.083333	2.833333	999	-0.012666
2.083333	2.850000	999	0.007999
2.083333	2.866667	999	-0.019774
2.083333	2.883333	999	0.005897
2.083333	2.900000	999	0.036261
2.083333	2.916667	999	-0.014530
2.083333	2.933333	999	-0.024050
2.083333	2.950000	999	0.012210
2.083333	2.966667	999	-0.004131
2.083333	2.983333	999	-0.000947
2.083333	3.000000	999	0.001352
2.083333	3.016667	999	0.006284
2.083333	3.033333	999	-0.044616
2.083333	3.050000	999	-0.005961
2.083333	3.066667	999	0.010099
2.083333	3.083333	999	-0.005063
2.083333	3.100000	999	-0.019325
2.083333	3.116667	999	-0.005346
2.083333	3.133333	999	0.028047
2.083333	3.150000	999	-0.002366
2.083333	3.166667	999	-0.016332
2.083333	3.183333	999	0.002343
2.083333	3.200000	999	0.023373
2.083333	3.216667	999	0.013994
2.083333	3.233333	999	0.005364
2.083333	3.250000	999	0.005095
2.083333	3.266667	999	0.005326
2.083333	3.283333	999	0.003807
2.083333	3.300000	999	0.004956
2.083333	3.316667	999	0.004943
2.083333	3.333333	999	0.007463
2.083333	3.350000	999	0.009737
2.083333	3.366667	999	0.010364
2.083333	3.383333	999	-0.010454
2.083333	3.400000	999	-0.009620
2.083333	3.416667	999	-0.004563
2.083333	3.433333	999	0.002573
2.083333	3.450000	999	-0.029867
2.083333	3.466667	999	0.009790
2.083333	3.483333	999	-0.021064
2.083333	3.500000	999	-0.009868
2.083333	3.516667	999	-0.023622
2.083333	3.533333	999	-0.006725
2.083333	3.550000	999	-0.004429
2.083333	3.566667	999	0.012688
2.083333	3.583333	999	0.000347
2.083333	3.600000	999	0.027143
2.083333	3.616667	999	0.025538
2.083333	3.633333	999	0.002577
2.083333	3.650000	999	0.016234
2.083333	3.666667	999	0.021949
2.083333	3.683333	999	0.005034
2.083333	3.700000	999	0.010548
2.083333	3.716667	999	0.008711
2.083333	3.733333	999	0.006386
2.083333	3.750000	999	-0.000421
2.083333	3.766667	999	-0.001026
2.083333	3.783333	999	-0.017645
2.083333	3.800000	999	0.032658
2.083333	3.816667	999	-0.007700
2.083333	3.833333	999	0.015452
2.083333	3.850000	999	0.034553
2.083333	3.866667	999	0.009144
2.083333	3.883333	999	0.026062
2.083333	3.900000	999	-0.006476
2.083333	3.916667	999	0.007039
2.083333	3.933333	999	-0.001147
2.083333	3.950000	999	-0.005199
2.083333	3.966667	999	-0.024971
2.083333	3.983333	999	0.004891
2.083333	4.000000	999	-0.015996
2.083333	4.016667	999	-0.010991
2.083333	4.033333	999	-0.025175
2.083333	4.050000	999	-0.002904
2.083333	4.066667	999	-0.011952
2.083333	4.083333	999	0.003119
2.083333	4.100000	999	-0.011229
2.083333	4.116667	999	0.002779
2.083333	4.133333	999	0.018630
2.083333	4.150000	999	-0.015972
2.083333	4.166667	999	-0.002434
2.083333	4.183333	999	-0.013563
2.083333	4.200000	999	-0.007483
2.083333	4.216667	999	0.001965
2.083333	4.233333	999	-0.018164
2.083333	4.250000	999	0.006054
2.083333	4.266667	999	0.013848
2.083333	4.283333	999	0.009524
2.083333	4.300000	999	0.006654
2.083333	4.316667	999	-0.008480
2.083333	4.333333	999	0.003292
2.083333	4.350000	999	-0.003516
2.083333	4.366667	999	-0.012500
2.083333	4.383333	999	-0.012715
2.083333	4.400000	999	-0.004097
2.083333	4.416667	999	0.013003
2.083333	4.433333	999	0.016327
2.083333	4.450000	999	-0.001706
2.083333	4.466667	999	0.014036
2.083333	4.483333	999	-0.008257
2.083333	4.500000	999	0.004543
2.083333	4.516667	999	-0.022868
2.083333	4.533333	999	-0.028906
2.083333	4.550000	999	-0.009352
2.083333	4.566667	999	0.000537
2.083333	4.583333	999	0.012279
2.083333	4.600000	999	0.010626
2.083333	4.616667	999	-0.004238
2.083333	4.633333	999	0.002130
2.083333	4.650000	999	0.005903
2.083333	4.666667	999	-0.012007
2.083333	4.683333	999	0.005563
2.083333	4.700000	999	-0.008760
2.083333	4.716667	999	0.010962
2.083333	4.733333	999	0.011255
2.083333	4.750000	999	-0.010668
2.083333	4.766667	999	-0.018091
2.083333	4.783333	999	-0.014851
2.083333	4.800000	999	-0.010693
2.083333	4.816667	999	0.018632
2.083333	4.833333	999	0.001119
2.083333	4.850000	999	-0.013626
2.083333	4.866667	999	-0.007298
2.083333	4.883333	999	-0.019071
2.083333	4.900000	999	0.017264
2.083333	4.916667	999	0.014008
2.083333	4.933333	999	-0.004083
2.083333	4.950000	999	-0.002049
2.083333	4.966667	999	-0.020302
2.100000	0.016667	999	0.002258
2.100000	0.033333	999	0.010883
2.100000	0.050000	999	0.002059
2.100000	0.066667	999	0.022019
2.100000	0.083333	999	-0.010004
2.100000	0.100000	999	0.010135
2.100000	0.116667	999	-0.025251
2.100000	0.133333	999	-0.007614
2.100000	0.150000	999	-0.014519
2.100000	0.166667	999	-0.001486
2.100000	0.183333	999	-0.019076
2.100000	0.200000	999	-0.009980
2.100000	0.216667	999	-0.038664
2.100000	0.233333	999	-0.003230
2.100000	0.250000	999	-0.001273
2.100000	0.266667	999	-0.000768
2.100000	0.283333	999	0.009423
2.100000	0.300000	999	-0.035085
2.100000	0.316667	999	-0.000489
2.100000	0.333333	999	-0.006822
2.100000	0.350000	999	0.010580
2.100000	0.366667	999	0.007714
2.100000	0.383333	999	-0.005184
2.100000	0.400000	999	-0.019742
2.100000	0.416667	999	0.000601
2.100000	0.433333	999	-0.034569
2.100000	0.450000	999	-0.013088
2.100000	0.466667	999	-0.027138
2.100000	0.483333	999	-0.008821
2.100000	0.500000	999	0.017339
2.100000	0.516667	999	0.002186
2.100000	0.533333	999	0.003646
2.100000	0.550000	999	-0.002794
2.100000	0.566667	999	0.005608
2.100000	0.583333	999	0.010896
2.100000	0.600000	999	0.013933
2.100000	0.616667	999	0.006521
2.100000	0.633333	999	0.025805
2.100000	0.650000	999	0.034765
2.100000	0.666667	999	0.023197
2.100000	0.683333	999	0.015694
2.100000	0.700000	999	0.007670
2.100000	0.716667	999	0.003507
2.100000	0.733333	999	0.018289
2.100000	0.750000	999	-0.006414
2.100000	0.766667	999	0.003057
2.100000	0.783333	999	0.019648
2.100000	0.800000	999	0.014745
2.100000	0.816667	999	0.016457
2.100000	0.833333	999	0.007579
2.100000	0.850000	999	-0.008162
2.100000	0.866667	999	0.019088
2.100000	0.883333	999	-0.016919
2.100000	0.900000	999	-0.012229
2.100000	0.916667	999	-0.010653
2.100000	0.933333	999	-0.008692
2.100000	0.950000	999	-0.009061
2.100000	0.966667	999	-0.018168
2.100000	0.983333	999	-0.022817
2.100000	1.000000	999	-0.007110
2.100000	1.016667	999	-0.007923
2.100000	1.033333	999	-0.021137
2.100000	1.050000	999	0.003590
2.100000	1.066667	999	0.001606
2.100000	1.083333	999	0.012507
2.100000	1.100000	999	-0.002418
2.100000	1.116667	999	0.000015
2.100000	1.133333	999	0.006645
2.100000	1.150000	999	0.001861
2.100000	1.166667	999	-0.006710
2.100000	1.183333	999	0.005126
2.100000	1.200000	999	0.005854
2.100000	1.216667	999	0.016266
2.100000	1.233333	999	-0.014338
2.100000	1.250000	999	0.004141
2.100000	1.266667	999	-0.004281
2.100000	1.283333	999	-0.014850
2.100000	1.300000	999	-0.014053
2.100000	1.316667	999	-0.010972
2.100000	1.333333	999	-0.003735
2.100000	1.350000	999	-0.006826
2.100000	1.366667	999	-0.018453
2.100000	1.383333	999	-0.010444
2.100000	1.400000	999	-0.009801
2.100000	1.416667	999	-0.019665
2.100000	1.433333	999	-0.020631
2.100000	1.450000	999	0.003054
2.100000	1.466667	999	-0.000790
2.100000	1.483333	999	-0.017771
2.100000	1.500000	999	0.012257
2.100000	1.516667	999	-0.014235
2.100000	1.533333	999	-0.002273
2.100000	1.550000	999	0.000733
2.100000	1.566667	999	-0.009175
2.100000	1.583333	999	0.025844
2.100000	1.600000	999	0.000620
2.100000	1.616667	999	0.004129
2.100000	1.633333	999	0.012774
2.100000	1.650000	999	-0.000387
2.100000	1.666667	999	-0.016119
2.100000	1.683333	999	-0.006101
2.100000	1.700000	999	0.022541
2.100000	1.716667	999	-0.034519
2.100000	1.733333	999	-0.000948
2.100000	1.750000	999	-0.011982
2.100000	1.766667	999	-0.011266
2.100000	1.783333	999	-0.016005
2.100000	1.800000	999	-0.033047
2.100000	1.816667	999	0.005380
2.100000	1.833333	999	0.022080
2.100000	1.850000	999	0.001001
2.100000	1.866667	999	-0.020078
2.100000	1.883333	999	0.020013
2.100000	1.900000	999	0.022408
2.100000	1.916667	999	0.002066
2.100000	1.933333	999	0.016518
2.100000	1.950000	999	0.005729
2.100000	1.966667	999	0.022673
2.100000	1.983333	999	0.016963
2.100000	2.000000	999	-0.001285
2.100000	2.016667	999	-0.016708
2.100000	2.033333	999	0.009520
2.100000	2.050000	999	0.001421
2.100000	2.066667	999	0.007998
2.100000	2.083333	999	0.013419
2.100000	2.100000	999	-0.016773
2.100000	2.116667	999	-0.013660
2.100000	2.133333	999	0.005231
2.100000	2.150000	999	0.017591
2.100000	2.166667	999	-0.003639
2.100000	2.183333	999	0.004986
2.100000	2.200000	999	-0.003912
2.100000	2.216667	999	-0.016719
2.100000	2.233333	999	0.004345
2.100000	2.250000	999	-0.006838
2.100000	2.266667	999	-0.003656
2.100000	2.283333	999	-0.019025
2.100000	2.300000	999	-0.007537
2.100000	2.316667	999	-0.010205
2.100000	2.333333	999	-0.013705
2.100000	2.350000	999	0.000083
2.100000	2.366667	999	-0.011141
2.100000	2.383333	999	0.007250
2.100000	2.400000	999	0.001426
2.100000	2.416667	999	0.015375
2.100000	2.433333	999	0.013565
2.100000	2.450000	999	0.007077
2.100000	2.466667	999	0.024638
2.100000	2.483333	999	0.013487
2.100000	2.500000	999	0.026651
2.100000	2.516667	999	0.014097
2.100000	2.533333	999	0.014181
2.100000	2.550000	999	0.007259
2.100000	2.566667	999	-0.001034
2.100000	2.583333	999	0.011958
2.100000	2.600000	999	-0.009141
2.100000	2.616667	999	-0.000817
2.100000	2.633333	999	-0.013115
2.100000	2.650000	999	-0.009503
2.100000	2.666667	999	-0.008545
2.100000	2.683333	999	-0.015697
2.100000	2.700000	999	-0.000600
2.100000	2.716667	999	-0.016598
2.100000	2.733333	999	0.000313
2.100000	2.750000	999	0.002289
2.100000	2.766667	999	0.004312
2.100000	2.783333	999	-0.006487
2.100000	2.800000	999	-0.005692
2.100000	2.816667	999	0.010487
2.100000	2.833333	999	-0.004470
2.100000	2.850000	999	0.016439
2.100000	2.866667	999	0.006213
2.100000	2.883333	999	-0.018703
2.100000	2.900000	999	-0.014795
2.100000	2.916667	999	0.008981
2.100000	2.933333	999	0.010151
2.100000	2.950000	999	0.000118
2.100000	2.966667	999	0.011842
2.100000	2.983333	999	-0.015478
2.100000	3.000000	999	0.000953
2.100000	3.016667	999	0.018842
2.100000	3.033333	999	0.023046
2.100000	3.050000	999	0.007362
2.100000	3.066667	999	0.012612
2.100000	3.083333	999	0.003607
2.100000	3.100000	999	0.014208
2.100000	3.116667	999	0.020858
2.100000	3.133333	999	-0.028252
2.100000	3.150000	999	-0.000947
2.100000	3.166667	999	0.020235
2.100000	3.183333	999	-0.000751
2.100000	3.200000	999	-0.025958
2.100000	3.216667	999	-0.023913
2.100000	3.233333	999	0.000013
2.100000	3.250000	999	-0.015711
2.100000	3.266667	999	0.005443
2.100000	3.283333	999	-0.029467
2.100000	3.300000	999	0.018679
2.100000	3.316667	999	0.005668
2.100000	3.333333	999	-0.026325
2.100000	3.350000	999	0.009773
2.100000	3.366667	999	0.006283
2.100000	3.383333	999	0.005185
2.100000	3.400000	999	0.004455
2.100000	3.416667	999	0.018356
2.100000	3.433333	999	0.001486
2.100000	3.450000	999	-0.007221
2.100000	3.466667	999	0.004947
2.100000	3.483333	999	-0.015552
2.100000	3.500000	999	0.009185
2.100000	3.516667	999	-0.013909
2.100000	3.533333	999	-0.011150
2.100000	3.550000	999	0.004090
2.100000	3.566667	999	-0.029277
2.100000	3.583333	999	-0.026128
2.100000	3.600000	999	-0.011098
2.100000	3.616667	999	-0.019220
2.100000	3.633333	999	-0.014437
2.100000	3.650000	999	-0.007793
2.100000	3.666667	999	0.000579
2.100000	3.683333	999	-0.000423
2.100000	3.700000	999	-0.010733
2.100000	3.716667	999	-0.000273
2.100000	3.733333	999	0.000453
2.100000	3.750000	999	0.011613
2.100000	3.766667	999	-0.007937
2.100000	3.783333	999	0.013068
2.100000	3.800000	999	0.009321
2.100000	3.816667	999	-0.002648
2.100000	3.833333	999	-0.010561
2.100000	3.850000	999	-0.003147
2.100000	3.866667	999	-0.002517
2.100000	3.883333	999	-0.001476
2.100000	3.900000	999	-0.010158
2.100000	3.916667	999	0.010393
2.100000	3.933333	999	-0.001072
2.100000	3.950000	999	-0.001126
2.100000	3.966667	999	-0.021525
2.100000	3.983333	999	-0.012810
2.100000	4.000000	999	-0.008685
2.100000	4.016667	999	-0.025281
2.100000	4.033333	999	-0.019130
2.100000	4.050000	999	-0.009260
2.100000	4.066667	999	-0.005156
2.100000	4.083333	999	-0.008992
2.100000	4.100000	999	-0.005980
2.100000	4.116667	999	-0.012057
2.100000	4.133333	999	0.021132
2.100000	4.150000	999	-0.000446
2.100000	4.166667	999	0.003354
2.100000	4.183333	999	0.022357
2.100000	4.200000	999	0.011941
2.100000	4.216667	999	0.020286
2.100000	4.233333	999	0.009560
2.100000	4.250000	999	-0.006661
2.100000	4.266667	999	0.029961
2.100000	4.283333	999	0.008814
2.100000	4.300000	999	0.011769
2.100000	4.316667	999	0.022241
2.100000	4.333333	999	0.015367
2.100000	4.350000	999	0.030111
2.100000	4.366667	999	0.017830
2.100000	4.383333	999	-0.009762
2.100000	4.400000	999	0.018294
2.100000	4.416667	999	0.000014
2.100000	4.433333	999	0.014734
2.100000	4.450000	999	0.001264
2.100000	4.466667	999	-0.002718
2.100000	4.483333	999	0.007877
2.100000	4.500000	999	-0.002933
2.100000	4.516667	999	-0.011739
2.100000	4.533333	999	-0.031231
2.100000	4.550000	999	-0.012603
2.100000	4.566667	999	-0.013977
2.100000	4.583333	999	0.009599
2.100000	4.600000	999	-0.012357
2.100000	4.616667	999	-0.002143
2.100000	4.633333	999	-0.013833
2.100000	4.650000	999	0.011190
2.100000	4.666667	999	-0.012460
2.100000	4.683333	999	0.009714
2.100000	4.700000	999	-0.011288
2.100000	4.716667	999	0.005311
2.100000	4.733333	999	0.002301
2.100000	4.750000	999	-0.026029
2.100000	4.766667	999	-0.021843
2.100000	4.783333	999	-0.039992
2.100000	4.800000	999	-0.008795
2.100000	4.816667	999	-0.006651
2.100000	4.833333	999	0.002859
2.100000	4.850000	999	-0.028775
2.100000	4.866667	999	-0.006743
2.100000	4.883333	999	-0.026530
2.100000	4.900000	999	0.026655
2.100000	4.916667	999	0.007657
2.100000	4.933333	999	0.013076
2.100000	4.950000	999	-0.009146
2.100000	4.966667	999	-0.011857
2.116667	0.016667	999	0.008522
2.116667	0.033333	999	-0.016280
2.116667	0.050000	999	0.018079
2.116667	0.066667	999	0.008675
2.116667	0.083333	999	0.004445
2.116667	0.100000	999	0.024377
2.116667	0.116667	999	-0.010879
2.116667	0.133333	999	0.012993
2.116667	0.150000	999	0.015875
2.116667	0.166667	999	0.000510
2.116667	0.183333	999	0.018840
2.116667	0.200000	999	-0.021523
2.116667	0.216667	999	-0.013347
2.116667	0.233333	999	0.002759
2.116667	0.250000	999	0.005818
2.116667	0.266667	999	0.023853
2.116667	0.283333	999	0.007456
2.116667	0.300000	999	-0.017467
2.116667	0.316667	999	0.001447
2.116667	0.333333	999	-0.007542
2.116667	0.350000	999	0.010652
2.116667	0.366667	999	0.006760
2.116667	0.383333	999	-0.011829
2.116667	0.400000	999	-0.000397
2.116667	0.416667	999	-0.009881
2.116667	0.433333	999	-0.011957
2.116667	0.450000	999	-0.021175
2.116667	0.466667	999	-0.018149
2.116667	0.483333	999	-0.008661
2.116667	0.500000	999	0.016424
2.116667	0.516667	999	0.002491
2.116667	0.533333	999	0.003847
2.116667	0.550000	999	-0.002622
2.116667	0.566667	999	0.000704
2.116667	0.583333	999	0.004657
2.116667	0.600000	999	-0.012189
2.116667	0.616667	999	-0.011625
2.116667	0.633333	999	-0.004665
2.116667	0.650000	999	0.008181
2.116667	0.666667	999	0.009505
2.116667	0.683333	999	0.002624
2.116667	0.700000	999	0.010726
2.116667	0.716667	999	0.016836
2.116667	0.733333	999	0.010376
2.116667	0.750000	999	0.000812
2.116667	0.766667	999	-0.017232
2.116667	0.783333	999	-0.009507
2.116667	0.800000	999	-0.001441
2.116667	0.816667	999	-0.030631
2.116667	0.833333	999	0.000524
2.116667	0.850000	999	-0.018187
2.116667	0.866667	999	0.009361
2.116667	0.883333	999	0.009492
2.116667	0.900000	999	-0.020926
2.116667	0.916667	999	0.015879
2.116667	0.933333	999	-0.001098
2.116667	0.950000	999	0.005770
2.116667	0.966667	999	0.002138
2.116667	0.983333	999	0.008892
2.116667	1.000000	999	0.011421
2.116667	1.016667	999	0.028927
2.116667	1.033333	999	-0.011925
2.116667	1.050000	999	0.016172
2.116667	1.066667	999	0.002428
2.116667	1.083333	999	0.005281
2.116667	1.100000	999	-0.011156
2.116667	1.116667	999	0.004715
2.116667	1.133333	999	0.000151
2.116667	1.150000	999	-0.002356
2.116667	1.166667	999	-0.001982
2.116667	1.183333	999	-0.031996
2.116667	1.200000	999	0.011929
2.116667	1.216667	999	-0.024625
2.116667	1.233333	999	-0.017935
2.116667	1.250000	999	0.008168
2.116667	1.266667	999	-0.003007
2.116667	1.283333	999	0.009584
2.116667	1.300000	999	0.001661
2.116667	1.316667	999	-0.002774
2.116667	1.333333	999	0.008377
2.116667	1.350000	999	-0.006965
2.116667	1.366667	999	-0.012768
2.116667	1.383333	999	0.002929
2.116667	1.400000	999	0.006894
2.116667	1.416667	999	-0.016513
2.116667	1.433333	999	0.002486
2.116667	1.450000	999	-0.006568
2.116667	1.466667	999	0.001575
2.116667	1.483333	999	-0.010963
2.116667	1.500000	999	0.017013
2.116667	1.516667	999	0.008728
2.116667	1.533333	999	0.031444
2.116667	1.550000	999	0.001234
2.116667	1.566667	999	0.020928
2.116667	1.583333	999	0.008929
2.116667	1.600000	999	-0.004687
2.116667	1.616667	999	-0.008669
2.116667	1.633333	999	-0.002156
2.116667	1.650000	999	-0.008735
2.116667	1.666667	999	-0.016752
2.116667	1.683333	999	-0.025621
2.116667	1.700000	999	-0.023750
2.116667	1.716667	999	-0.032637
2.116667	1.733333	999	-0.020843
2.116667	1.750000	999	-0.013812
2.116667	1.766667	999	-0.018575
2.116667	1.783333	999	-0.011390
2.116667	1.800000	999	0.017372
2.116667	1.816667	999	-0.005881
2.116667	1.833333	999	-0.023359
2.116667	1.850000	999	-0.002263
2.116667	1.866667	999	0.031554
2.116667	1.883333	999	0.010489
2.116667	1.900000	999	-0.011510
2.116667	1.916667	999	0.003146
2.116667	1.933333	999	0.018879
2.116667	1.950000	999	0.014389
2.116667	1.966667	999	-0.027980
2.116667	1.983333	999	0.013120
2.116667	2.000000	999	0.018315
2.116667	2.016667	999	-0.002493
2.116667	2.033333	999	0.004038
2.116667	2.050000	999	0.011288
2.116667	2.066667	999	-0.028473
2.116667	2.083333	999	-0.021203
2.116667	2.100000	999	0.022188
2.116667	2.116667	999	0.000355
2.116667	2.133333	999	-0.038176
2.116667	2.150000	999	-0.003292
2.116667	2.166667	999	-0.031206
2.116667	2.183333	999	-0.022791
2.116667	2.200000	999	-0.008475
2.116667	2.216667	999	0.002093
2.116667	2.233333	999	-0.029268
2.116667	2.250000	999	-0.014168
2.116667	2.266667	999	-0.002822
2.116667	2.283333	999	-0.007932
2.116667	2.300000	999	-0.001544
2.116667	2.316667	999	0.010700
2.116667	2.333333	999	-0.009002
2.116667	2.350000	999	0.009923
2.116667	2.366667	999	-0.006569
2.116667	2.383333	999	0.013573
2.116667	2.400000	999	-0.009951
2.116667	2.416667	999	0.005698
2.116667	2.433333	999	-0.006656
2.116667	2.450000	999	0.000754
2.116667	2.466667	999	-0.004002
2.116667	2.483333	999	-0.006667
2.116667	2.500000	999	-0.004132
2.116667	2.516667	999	-0.002831
2.116667	2.533333	999	-0.006718
2.116667	2.550000	999	0.009256
2.116667	2.566667	999	-0.009085
2.116667	2.583333	999	0.012261
2.116667	2.600000	999	-0.009233
2.116667	2.616667	999	0.013204
2.116667	2.633333	999	-0.003217
2.116667	2.650000	999	0.002954
2.116667	2.666667	999	-0.006947
2.116667	2.683333	999	0.002067
2.116667	2.700000	999	-0.004621
2.116667	2.716667	999	-0.012956
2.116667	2.733333	999	-0.010765
2.116667	2.750000	999	-0.013958
2.116667	2.766667	999	-0.037055
2.116667	2.783333	999	0.005139
